tag,step,value
loss,5384,0.3282926678657532
loss,5410,0.8410432934761047
loss,5435,0.4663001000881195
loss,5461,0.4962460398674011
loss,5487,5.768471717834473
loss,5512,1.261714220046997
loss,5538,0.6364313960075378
loss,5564,0.31370753049850464
loss,5589,0.23847314715385437
loss,5615,0.17498108744621277
loss,5641,0.32782119512557983
loss,5666,0.2334812432527542
loss,5692,0.42497944831848145
loss,5717,0.2683282494544983
loss,5743,0.25514090061187744
loss,5769,0.2833765149116516
loss,5794,0.395891398191452
loss,5820,0.0949631780385971
loss,5846,0.45002639293670654
loss,5871,2.402282238006592
loss,5897,1.5256532430648804
loss,5923,0.3757779002189636
loss,5948,0.3906576931476593
loss,5974,0.5194689035415649
loss,6000,2.261648416519165
loss,6025,2.3323798179626465
loss,6051,0.6179308295249939
loss,6076,0.3179020881652832
loss,6102,1.6023571491241455
loss,6128,4.844453811645508
loss,6153,1.6389588117599487
loss,6179,1.23795485496521
loss,6205,0.6457337141036987
loss,6230,1.2296371459960938
loss,6256,0.7438501119613647
loss,6282,0.7881963849067688
loss,6307,0.22633200883865356
loss,6333,0.6897767186164856
loss,6358,0.9013347625732422
loss,6384,0.3296699523925781
loss,6410,0.8396176099777222
loss,6435,0.46564167737960815
loss,6461,0.4951300621032715
loss,6487,5.741854667663574
loss,6512,1.2626125812530518
loss,6538,0.6397513151168823
loss,6564,0.31644901633262634
loss,6589,0.23694121837615967
loss,6615,0.17744143307209015
loss,6641,0.33129721879959106
loss,6666,0.2360798418521881
loss,6692,0.42823880910873413
loss,6717,0.2718200087547302
loss,6743,0.2574564516544342
loss,6769,0.284933865070343
loss,6794,0.3975592851638794
loss,6820,0.09633900225162506
loss,6846,0.4478880763053894
loss,6871,2.3923187255859375
loss,6897,1.5187115669250488
loss,6923,0.37621769309043884
loss,6948,0.39237698912620544
loss,6974,0.5029735565185547
loss,7000,2.2521438598632812
loss,7025,2.3333418369293213
loss,7051,0.6180839538574219
loss,7076,0.31659287214279175
loss,7102,1.6018955707550049
loss,7128,4.822429656982422
loss,7153,1.637671709060669
loss,7179,1.2398052215576172
loss,7205,0.6490471363067627
loss,7230,1.228616714477539
loss,7256,0.7449247241020203
loss,7282,0.7903605699539185
loss,7307,0.22848722338676453
loss,7333,0.6853891015052795
loss,7358,0.9038417339324951
loss,7384,0.33107632398605347
loss,7410,0.838285505771637
loss,7435,0.4650813341140747
loss,7461,0.49396681785583496
loss,7487,5.708985328674316
loss,7512,1.2636852264404297
loss,7538,0.6417301893234253
loss,7564,0.3196961283683777
loss,7589,0.2352588176727295
loss,7615,0.18018308281898499
loss,7641,0.33492982387542725
loss,7666,0.23844145238399506
loss,7692,0.43035730719566345
loss,7717,0.2754387855529785
loss,7743,0.25943297147750854
loss,7769,0.28588178753852844
loss,7794,0.3992038071155548
loss,7820,0.09750024974346161
loss,7846,0.44558340311050415
loss,7871,2.3819103240966797
loss,7897,1.5111818313598633
loss,7923,0.3757190704345703
loss,7948,0.3928716778755188
loss,7974,0.47556746006011963
loss,8000,2.2426016330718994
loss,8025,2.333721399307251
loss,8051,0.6182663440704346
loss,8076,0.3156614303588867
loss,8102,1.6024583578109741
loss,8128,4.79517936706543
loss,8153,1.636279821395874
loss,8179,1.2405600547790527
loss,8205,0.6512401103973389
loss,8230,1.2278354167938232
loss,8256,0.7462397813796997
loss,8282,0.7911969423294067
loss,8307,0.23024483025074005
loss,8333,0.6808285117149353
loss,8358,0.9063394665718079
loss,8384,0.33252009749412537
loss,8410,0.8370531797409058
loss,8435,0.4647060036659241
loss,8461,0.4928203225135803
loss,8487,5.665339469909668
loss,8512,1.2650187015533447
loss,8538,0.6413282155990601
loss,8564,0.32362982630729675
loss,8589,0.2335476130247116
loss,8615,0.18326154351234436
loss,8641,0.33848515152931213
loss,8666,0.24035406112670898
loss,8692,0.4303254187107086
loss,8717,0.2789763808250427
loss,8743,0.2607327103614807
loss,8769,0.28593194484710693
loss,8794,0.40071627497673035
loss,8820,0.09827839583158493
loss,8846,0.44323232769966125
loss,8871,2.3707447052001953
loss,8897,1.503004550933838
loss,8923,0.3738345801830292
loss,8948,0.39131686091423035
loss,8974,0.43852102756500244
loss,9000,2.233732223510742
loss,9025,2.333202600479126
loss,9051,0.6185341477394104
loss,9076,0.31508490443229675
loss,9102,1.6043946743011475
loss,9128,4.760918617248535
loss,9153,1.6349139213562012
loss,9179,1.2395691871643066
loss,9205,0.6516852974891663
loss,9230,1.2275398969650269
loss,9256,0.7478033900260925
loss,9282,0.7895709276199341
loss,9307,0.23124471306800842
loss,9333,0.6762328743934631
loss,9358,0.9085731506347656
loss,9384,0.3338998258113861
loss,9410,0.8363269567489624
loss,9435,0.4646926522254944
loss,9461,0.49186670780181885
loss,9487,5.607426643371582
loss,9512,1.2666691541671753
loss,9538,0.637283444404602
loss,9564,0.32752519845962524
loss,9589,0.23218253254890442
loss,9615,0.186150461435318
loss,9641,0.3412051200866699
loss,9666,0.24130529165267944
loss,9692,0.4270375370979309
loss,9717,0.28177744150161743
loss,9743,0.260959267616272
loss,9769,0.28476065397262573
loss,9794,0.4018923044204712
loss,9820,0.09865850955247879
loss,9846,0.4410337209701538
loss,9871,2.3585357666015625
loss,9897,1.4947843551635742
loss,9923,0.37006592750549316
loss,9948,0.38719063997268677
loss,9974,0.39649373292922974
loss,10000,2.223106861114502
loss,10025,2.331343650817871
loss,10051,0.6190018057823181
loss,10076,0.31493598222732544
loss,10102,1.6079623699188232
loss,10128,4.715714454650879
loss,10153,1.6337096691131592
loss,10179,1.2370970249176025
loss,10205,0.6499052047729492
loss,10230,1.2279068231582642
loss,10256,0.7497148513793945
loss,10282,0.7854093313217163
loss,10307,0.2313738465309143
loss,10333,0.6710118651390076
loss,10358,0.9104076027870178
loss,10384,0.33522653579711914
loss,10410,0.836233377456665
loss,10435,0.4650990962982178
loss,10461,0.49136146903038025
loss,10487,5.5289387702941895
loss,10512,1.2686638832092285
loss,10538,0.6288107633590698
loss,10564,0.33128514885902405
loss,10589,0.23143219947814941
loss,10615,0.18869806826114655
loss,10641,0.34254366159439087
loss,10666,0.2408757209777832
loss,10692,0.4194289445877075
loss,10717,0.28271180391311646
loss,10743,0.25950396060943604
loss,10769,0.28167611360549927
loss,10794,0.4021785259246826
loss,10820,0.09847003221511841
loss,10846,0.4395018219947815
loss,10871,2.3448450565338135
loss,10897,1.4873496294021606
loss,10923,0.3644464910030365
loss,10948,0.37979698181152344
loss,10974,0.3536006510257721
loss,11000,2.2118141651153564
loss,11025,2.3280630111694336
loss,11051,0.619804859161377
loss,11076,0.3151817321777344
loss,11102,1.613169550895691
loss,11128,4.6573028564453125
loss,11153,1.6329463720321655
loss,11179,1.2323083877563477
loss,11205,0.6447405815124512
loss,11230,1.2292869091033936
loss,11256,0.7517724633216858
loss,11282,0.7761805057525635
loss,11307,0.2300679236650467
loss,11333,0.6656713485717773
loss,11358,0.9112026691436768
loss,11384,0.3362901210784912
loss,11410,0.8376446962356567
loss,11435,0.46618524193763733
loss,11461,0.491607666015625
loss,11487,5.428719997406006
loss,11512,1.2709994316101074
loss,11538,0.615114152431488
loss,11564,0.33342844247817993
loss,11589,0.23160874843597412
loss,11615,0.19017495214939117
loss,11641,0.3418228328227997
loss,11666,0.2384716421365738
loss,11692,0.40639227628707886
loss,11717,0.28089678287506104
loss,11743,0.25594574213027954
loss,11769,0.2760876417160034
loss,11794,0.4013131260871887
loss,11820,0.0977974459528923
loss,11846,0.43924790620803833
loss,11871,2.3280858993530273
loss,11897,1.4811577796936035
loss,11923,0.3573955297470093
loss,11948,0.36901766061782837
loss,11974,0.3108440637588501
loss,12000,2.1981780529022217
loss,12025,2.323719024658203
loss,12051,0.6212775707244873
loss,12076,0.3158380389213562
loss,12102,1.6194980144500732
loss,12128,4.58130407333374
loss,12153,1.6327656507492065
loss,12179,1.2257542610168457
loss,12205,0.6350789070129395
loss,12230,1.231339931488037
loss,12256,0.754030704498291
loss,12282,0.761217474937439
loss,12307,0.22787512838840485
loss,12333,0.6591460704803467
loss,12358,0.9113860130310059
loss,12384,0.3373588025569916
loss,12410,0.8405518531799316
loss,12435,0.46806076169013977
loss,12461,0.49261778593063354
loss,12487,5.301254749298096
loss,12512,1.2739262580871582
loss,12538,0.5969341993331909
loss,12564,0.33400627970695496
loss,12589,0.23259875178337097
loss,12615,0.19039157032966614
loss,12641,0.3395848274230957
loss,12666,0.23464947938919067
loss,12692,0.38771742582321167
loss,12717,0.2766001224517822
loss,12743,0.2505505681037903
loss,12769,0.2684103548526764
loss,12794,0.3989661931991577
loss,12820,0.09649091958999634
loss,12846,0.4406089782714844
loss,12871,2.305294990539551
loss,12897,1.4760181903839111
loss,12923,0.349478542804718
loss,12948,0.3551744818687439
loss,12974,0.2695726156234741
loss,13000,2.1805057525634766
loss,13025,2.318510055541992
loss,13051,0.6236300468444824
loss,13076,0.3167390525341034
loss,13102,1.6265289783477783
loss,13128,4.488595962524414
loss,13153,1.633347749710083
loss,13179,1.2177037000656128
loss,13205,0.6191220283508301
loss,13230,1.2341678142547607
loss,13256,0.7561593055725098
loss,13282,0.7389451265335083
loss,13307,0.22530511021614075
loss,13333,0.6515179872512817
loss,13358,0.9105547666549683
loss,13384,0.3381810784339905
loss,13410,0.8445675373077393
loss,13435,0.4705233871936798
loss,13461,0.494326114654541
loss,13487,5.1433587074279785
loss,13512,1.2772624492645264
loss,13538,0.5735538005828857
loss,13564,0.3320091664791107
loss,13589,0.23444385826587677
loss,13615,0.1888774037361145
loss,13641,0.3349761366844177
loss,13666,0.22854101657867432
loss,13692,0.36218470335006714
loss,13717,0.2688451409339905
loss,13743,0.2427295297384262
loss,13769,0.2584778368473053
loss,13794,0.3943900465965271
loss,13820,0.09350582957267761
loss,13846,0.4441208243370056
loss,13871,2.2736763954162598
loss,13897,1.4728620052337646
loss,13923,0.34085753560066223
loss,13948,0.3380521535873413
loss,13974,0.23006705939769745
loss,14000,2.1556143760681152
loss,14025,2.312530755996704
loss,14051,0.6271717548370361
loss,14076,0.31785809993743896
loss,14102,1.6343302726745605
loss,14128,4.378377914428711
loss,14153,1.6347885131835938
loss,14179,1.207092523574829
loss,14205,0.5962091088294983
loss,14230,1.2377731800079346
loss,14256,0.7578279972076416
loss,14282,0.7090590596199036
loss,14307,0.22265543043613434
loss,14333,0.6420689821243286
loss,14358,0.9085710048675537
loss,14384,0.33881330490112305
loss,14410,0.8490772843360901
loss,14435,0.47340694069862366
loss,14461,0.4965198338031769
loss,14487,4.9551801681518555
loss,14512,1.2810335159301758
loss,14538,0.5449410676956177
loss,14564,0.32752934098243713
loss,14589,0.23716634511947632
loss,14615,0.18582721054553986
loss,14641,0.3271257281303406
loss,14666,0.2202032506465912
loss,14692,0.3313421607017517
loss,14717,0.2567906379699707
loss,14743,0.23314997553825378
loss,14769,0.24757274985313416
loss,14794,0.3880517780780792
loss,14820,0.08778689801692963
loss,14846,0.4498956501483917
loss,14871,2.227545738220215
loss,14897,1.4716386795043945
loss,14923,0.3315984606742859
loss,14948,0.3178463578224182
loss,14974,0.1928313970565796
loss,15000,2.1186790466308594
loss,15025,2.3064770698547363
loss,15051,0.632391095161438
loss,15076,0.31864500045776367
loss,15102,1.6421878337860107
loss,15128,4.246098518371582
loss,15153,1.6368058919906616
loss,15179,1.1931018829345703
loss,15205,0.567288875579834
loss,15230,1.2420213222503662
loss,15256,0.7589008212089539
loss,15282,0.6724644899368286
loss,15307,0.2202054262161255
loss,15333,0.6288929581642151
loss,15358,0.905945360660553
loss,15384,0.33934271335601807
loss,15410,0.8534054756164551
loss,15435,0.4764094352722168
loss,15461,0.4987283945083618
loss,15487,4.742095470428467
loss,15512,1.2853981256484985
loss,15538,0.5121980905532837
loss,15564,0.32231593132019043
loss,15589,0.24060183763504028
loss,15615,0.18155808746814728
loss,15641,0.315117746591568
loss,15666,0.21010345220565796
loss,15692,0.2986907362937927
loss,15717,0.24062493443489075
loss,15743,0.2234986424446106
loss,15769,0.2374725490808487
loss,15794,0.38093748688697815
loss,15820,0.07938280701637268
loss,15846,0.45691460371017456
loss,15871,2.1643548011779785
loss,15897,1.4684257507324219
loss,15923,0.32334092259407043
loss,15948,0.29388296604156494
loss,15974,0.15849164128303528
loss,16000,2.0642991065979004
loss,16025,2.300964593887329
loss,16051,0.6394404172897339
loss,16076,0.3186255097389221
loss,16102,1.6488615274429321
loss,16128,4.095114707946777
loss,16153,1.6387286186218262
loss,16179,1.175490379333496
loss,16205,0.5361132621765137
loss,16230,1.246803879737854
loss,16256,0.7598146796226501
loss,16282,0.6323651075363159
loss,16307,0.2173336148262024
loss,16333,0.6088288426399231
loss,16358,0.9025803208351135
loss,16384,0.33988338708877563
loss,16410,0.8567506074905396
loss,16435,0.4788782000541687
loss,16461,0.5005600452423096
loss,16487,4.51507568359375
loss,16512,1.291043996810913
loss,16538,0.4762503206729889
loss,16564,0.31733083724975586
loss,16589,0.24442081153392792
loss,16615,0.17565928399562836
loss,16641,0.2983410656452179
loss,16666,0.19710199534893036
loss,16692,0.26605647802352905
loss,16717,0.22107745707035065
loss,16743,0.2114989459514618
loss,16769,0.22927150130271912
loss,16794,0.3756827116012573
loss,16820,0.07163617759943008
loss,16846,0.463142991065979
loss,16871,2.079564094543457
loss,16897,1.4567270278930664
loss,16923,0.31744611263275146
loss,16948,0.2700308561325073
loss,16974,0.12681996822357178
loss,17000,1.9873400926589966
loss,17025,2.2966370582580566
loss,17051,0.6481580138206482
loss,17076,0.3172262907028198
loss,17102,1.65268874168396
loss,17128,3.9299702644348145
loss,17153,1.6407092809677124
loss,17179,1.1530802249908447
loss,17205,0.49818968772888184
loss,17230,1.2505488395690918
loss,17256,0.7596940994262695
loss,17282,0.5927380323410034
loss,17307,0.21264110505580902
loss,17333,0.5786283016204834
loss,17358,0.897523045539856
loss,17384,0.3399363160133362
loss,17410,0.8598150014877319
loss,17435,0.48076701164245605
loss,17461,0.5013160705566406
loss,17487,4.285466194152832
loss,17512,1.2976666688919067
loss,17538,0.4367014169692993
loss,17564,0.3116227388381958
loss,17589,0.24797049164772034
loss,17615,0.16620883345603943
loss,17641,0.27451685070991516
loss,17666,0.18031933903694153
loss,17692,0.2320987433195114
loss,17717,0.19760113954544067
loss,17743,0.19801059365272522
loss,17769,0.2224281132221222
loss,17794,0.37160491943359375
loss,17820,0.06441168487071991
loss,17846,0.46921804547309875
loss,17871,1.9698069095611572
loss,17897,1.434088110923767
loss,17923,0.3136378526687622
loss,17948,0.24875330924987793
loss,17974,0.09821535646915436
loss,18000,1.8822823762893677
loss,18025,2.2932205200195312
loss,18051,0.6571056246757507
loss,18076,0.31095948815345764
loss,18102,1.6494097709655762
loss,18128,3.748591899871826
loss,18153,1.642529010772705
loss,18179,1.130350112915039
loss,18205,0.4585851728916168
loss,18230,1.2539243698120117
loss,18256,0.759753406047821
loss,18282,0.5532665848731995
loss,18307,0.2020256668329239
loss,18333,0.5386037826538086
loss,18358,0.8853304386138916
loss,18384,0.33822256326675415
loss,18410,0.8612414598464966
loss,18435,0.4820292592048645
loss,18461,0.5019363164901733
loss,18487,4.056784152984619
loss,18512,1.3041433095932007
loss,18538,0.3935520052909851
loss,18564,0.30122214555740356
loss,18589,0.2518070340156555
loss,18615,0.15304097533226013
loss,18641,0.2473905384540558
loss,18666,0.15720891952514648
loss,18692,0.19764041900634766
loss,18717,0.1712014228105545
loss,18743,0.1824588179588318
loss,18769,0.2168859839439392
loss,18794,0.3687446117401123
loss,18820,0.05878860503435135
loss,18846,0.4754292368888855
loss,18871,1.842313289642334
loss,18897,1.396450161933899
loss,18923,0.31186819076538086
loss,18948,0.23103535175323486
loss,18974,0.07260221242904663
loss,19000,1.7477809190750122
loss,19025,2.290989875793457
loss,19051,0.6655486822128296
loss,19076,0.29858899116516113
loss,19102,1.6369259357452393
loss,19128,3.5572004318237305
loss,19153,1.646505355834961
loss,19179,1.1083576679229736
loss,19205,0.4085789918899536
loss,19230,1.2580978870391846
loss,19256,0.760087788105011
loss,19282,0.5120909214019775
loss,19307,0.17838174104690552
loss,19333,0.4922471046447754
loss,19358,0.8665675520896912
loss,19384,0.3358340263366699
loss,19410,0.8600223064422607
loss,19435,0.4834693670272827
loss,19461,0.5044887065887451
loss,19487,3.821324348449707
loss,19512,1.3101248741149902
loss,19538,0.34461158514022827
loss,19564,0.28889065980911255
loss,19589,0.2576536238193512
loss,19615,0.13806667923927307
loss,19641,0.21916735172271729
loss,19666,0.13356396555900574
loss,19692,0.16293831169605255
loss,19717,0.14652955532073975
loss,19743,0.17001059651374817
loss,19769,0.21325813233852386
loss,19794,0.36897099018096924
loss,19820,0.05588485300540924
loss,19846,0.47657740116119385
loss,19871,1.6802440881729126
loss,19897,1.352136254310608
loss,19923,0.31245869398117065
loss,19948,0.21203720569610596
loss,19974,0.05063147470355034
loss,20000,1.602454662322998
loss,20025,2.2900052070617676
loss,20051,0.6754728555679321
loss,20076,0.2957298755645752
loss,20102,1.6217527389526367
loss,20128,3.3820087909698486
loss,20153,1.6530437469482422
loss,20179,1.0781517028808594
loss,20205,0.34234774112701416
loss,20230,1.263965129852295
loss,20256,0.7594250440597534
loss,20282,0.4697861671447754
loss,20307,0.16456201672554016
loss,20333,0.4389515519142151
loss,20358,0.8499020338058472
loss,20384,0.3293735682964325
loss,20410,0.8585963249206543
loss,20435,0.48502659797668457
loss,20461,0.5098177194595337
loss,20487,3.5809311866760254
loss,20512,1.3157196044921875
loss,20538,0.2997894585132599
loss,20564,0.27602455019950867
loss,20589,0.26272764801979065
loss,20615,0.12621279060840607
loss,20641,0.1970360279083252
loss,20666,0.11714912950992584
loss,20692,0.13577717542648315
loss,20717,0.1271933764219284
loss,20743,0.16167990863323212
loss,20769,0.2108418494462967
loss,20794,0.36994796991348267
loss,20820,0.0534738190472126
loss,20846,0.4734609127044678
loss,20871,1.5204449892044067
loss,20897,1.305825114250183
loss,20923,0.31512901186943054
loss,20948,0.19780126214027405
loss,20974,0.03314061462879181
loss,21000,1.442683219909668
loss,21025,2.29042649269104
loss,21051,0.6763738393783569
loss,21076,0.2889029383659363
loss,21102,1.6050362586975098
loss,21128,3.21616792678833
loss,21153,1.661229133605957
loss,21179,1.0471954345703125
loss,21205,0.2818717956542969
loss,21230,1.2704224586486816
loss,21256,0.7578564882278442
loss,21282,0.43276113271713257
loss,21307,0.14694291353225708
loss,21333,0.3973863124847412
loss,21358,0.8326201438903809
loss,21384,0.32028454542160034
loss,21410,0.8575331568717957
loss,21435,0.4877401292324066
loss,21461,0.516631543636322
loss,21487,3.3563199043273926
loss,21512,1.3182704448699951
loss,21538,0.26523658633232117
loss,21564,0.2608754634857178
loss,21589,0.2656606435775757
loss,21615,0.11857438832521439
loss,21641,0.17598098516464233
loss,21666,0.10589145869016647
loss,21692,0.11424251645803452
loss,21717,0.11618797481060028
loss,21743,0.15693652629852295
loss,21769,0.20830093324184418
loss,21794,0.36842137575149536
loss,21820,0.05378986522555351
loss,21846,0.4714651107788086
loss,21871,1.3779187202453613
loss,21897,1.2563762664794922
loss,21923,0.3174866735935211
loss,21948,0.188553586602211
loss,21974,0.019071700051426888
loss,22000,1.3113824129104614
loss,22025,2.2904415130615234
loss,22051,0.6690665483474731
loss,22076,0.27761587500572205
loss,22102,1.5846583843231201
loss,22128,3.0662598609924316
loss,22153,1.665659785270691
loss,22179,1.028125286102295
loss,22205,0.2356817126274109
loss,22230,1.2678773403167725
loss,22256,0.7554630637168884
loss,22282,0.40429431200027466
loss,22307,0.1272219866514206
loss,22333,0.3694959878921509
loss,22358,0.8121243715286255
loss,22384,0.3110029995441437
loss,22410,0.8553999066352844
loss,22435,0.489157110452652
loss,22461,0.5208678245544434
loss,22487,3.1543514728546143
loss,22512,1.3206336498260498
loss,22538,0.23631592094898224
loss,22564,0.24752189218997955
loss,22589,0.26527267694473267
loss,22615,0.11547013372182846
loss,22641,0.16298645734786987
loss,22666,0.09735949337482452
loss,22692,0.10029154270887375
loss,22717,0.10913850367069244
loss,22743,0.15399760007858276
loss,22769,0.2061600685119629
loss,22794,0.3642951250076294
loss,22820,0.05584017559885979
loss,22846,0.4732462763786316
loss,22871,1.2604851722717285
loss,22897,1.2081005573272705
loss,22923,0.3190264403820038
loss,22948,0.18380855023860931
loss,22974,0.01029803417623043
loss,23000,1.1989045143127441
loss,23025,2.2905020713806152
loss,23051,0.6619418263435364
loss,23076,0.26356881856918335
loss,23102,1.5572150945663452
loss,23128,2.9331271648406982
loss,23153,1.6646523475646973
loss,23179,1.0187166929244995
loss,23205,0.2025700807571411
loss,23230,1.2606180906295776
loss,23256,0.7559811472892761
loss,23282,0.38201960921287537
loss,23307,0.10345441102981567
loss,23333,0.3481210470199585
loss,23358,0.7949042320251465
loss,23384,0.30681121349334717
loss,23410,0.850649356842041
loss,23435,0.48590511083602905
loss,23461,0.5198140740394592
loss,23487,2.977186918258667
loss,23512,1.315291404724121
loss,23538,0.21234466135501862
loss,23564,0.2322581261396408
loss,23589,0.2636343538761139
loss,23615,0.11214255541563034
loss,23641,0.1519739031791687
loss,23666,0.08828239142894745
loss,23692,0.0916043370962143
loss,23717,0.10399004817008972
loss,23743,0.15453188121318817
loss,23769,0.20426586270332336
loss,23794,0.36092010140419006
loss,23820,0.05441807582974434
loss,23846,0.4753483235836029
loss,23871,1.1659927368164062
loss,23897,1.1689897775650024
loss,23923,0.3190630376338959
loss,23948,0.18011358380317688
loss,23974,0.004398738034069538
loss,24000,1.1072043180465698
loss,24025,2.292403221130371
loss,24051,0.6550918221473694
loss,24076,0.25186437368392944
loss,24102,1.5350490808486938
loss,24128,2.8151252269744873
loss,24153,1.6584584712982178
