prediction,target
0.052717317,-0.80591375
0.29304245,-0.06425619
0.4887364,1.5722597
-0.03443318,-0.78305244
0.57378215,0.6518679
0.27152663,-0.93655
0.0021485593,-0.87301326
0.20240557,1.8958813
0.20734678,-0.6892319
0.36525127,-0.93655
0.361779,-0.93655
0.7686301,2.6381326
0.23798324,-0.93655
0.37096518,-0.5152481
0.28546986,1.2432939
0.030094584,-0.5517669
0.23765598,-0.22992669
0.54643065,0.48619744
0.20115797,0.8689022
0.45406282,0.18454647
-0.04768755,-0.42795935
0.18813722,-0.8899366
0.36882758,0.1943442
0.42678025,1.9365566
0.27615088,0.12457256
0.023625467,-0.6666674
0.31178975,-0.8608404
0.20722406,-0.13016811
-0.086735666,-0.73495454
-0.07737993,-0.68952876
0.54616857,-0.42380276
0.20275398,-0.8474798
-0.31234148,-0.5550328
0.041481256,0.4766966
0.19022655,0.32735562
0.23196547,2.965911
0.49214968,1.4140116
0.35405853,-0.86143416
0.47770724,2.222472
0.24475998,-0.93655
-0.023186838,-0.8884521
0.4619116,1.920227
-0.17118777,-0.41281745
0.55530113,-0.57373756
0.22240043,-0.85638684
-0.024296427,-0.7218909
0.21838251,-0.88963974
0.19056475,1.1019691
-0.07433395,-0.93655
-0.07826451,-0.73347
0.035880752,0.22195594
-0.047842346,0.0919135
0.34439206,-0.6987327
0.061071068,-0.7788958
0.3965004,-0.90270334
-0.078860074,1.7931536
-0.07035761,-0.7952253
-0.26846763,0.24184828
0.44984293,1.7643543
-0.001773728,-0.7613787
0.41175282,0.113884136
0.18160613,-0.58977014
0.14352456,2.1230102
0.37419924,2.5728145
-0.16898456,-0.93655
-0.13059165,-0.69695127
-0.16724281,-0.93655
0.110795826,1.3047522
-0.13019972,0.042924907
0.11906572,0.08092818
0.09388772,-0.93655
-0.09685062,-0.92883056
-0.12296885,2.3053071
-0.031529274,-0.7212971
-0.21695347,-0.8937963
0.3613827,-0.6120377
0.13734573,-0.11740139
0.057767503,-0.6892319
0.064623296,-0.79581916
0.5449397,1.6732059
-0.26025522,-0.64915025
-0.14130275,-0.7506903
-0.40517214,-0.47249445
-0.15850872,-0.17173418
0.3194354,3.1606777
-0.15265179,-0.5051535
0.3161356,-0.90626615
0.066859886,0.03342409
-0.07404361,-0.27297726
0.05432205,1.2183542
0.39616433,-0.10879128
-0.12329706,-0.92111117
-0.1865519,1.0194308
-0.10113237,2.473353
-0.015997523,0.0384714
0.1315454,-0.93655
0.22172776,0.43423983
-0.1636108,-0.45972773
-0.13750722,-0.63578975
-0.30960774,-0.73495454
-0.39456412,-0.7100149
0.055940628,-0.8831079
0.4215079,1.0434798
-0.1737591,-0.3477962
0.07773357,-0.47962007
0.20377716,-0.29791692
0.13222994,0.7563769
-0.21148643,-0.27624318
-0.16684863,-0.36531335
-0.1929637,0.4766966
-0.39111605,-0.8866707
-0.06697974,-0.18806373
0.05806476,-0.18628232
-0.20354341,-0.21983208
-0.5206762,-0.5900671
-0.30093813,-0.81482077
-0.3153186,-0.049411163
-0.14429931,-0.29969832
-0.3058721,-0.6835907
0.05966331,-0.17262489
-0.5342706,-0.9071568
0.41935813,-0.7218909
-0.21005449,-0.80917966
-0.28990924,-0.27149278
-0.12741084,-0.70674896
0.39495423,-0.31721547
0.056230612,-0.38164288
-0.22128104,-0.93655
-0.46368337,-0.37451726
-0.5491627,0.67354167
-0.6035169,-0.7702857
0.020551724,-0.29316652
0.2715103,3.1499891
-0.26797447,-0.32612246
-0.44114846,-0.37600178
0.012289343,-0.6274765
-0.29032442,1.1877735
-0.69637,-0.74415845
0.26300943,-0.58205074
0.27675483,3.0537934
-0.29300585,-0.75455
-0.27751034,2.2474115
-0.2879542,-0.60223997
0.3065975,0.4081126
-0.29818758,-0.5523607
-0.4782845,-0.6657767
0.34446073,0.26530343
0.24475835,-0.7581128
-0.2973759,-0.46685335
-0.27691573,-0.82432157
-0.5019728,-0.3947065
-0.27793065,-0.7468306
-0.030687423,-0.8884521
-0.031154701,-0.57076854
-0.22064531,-0.67676204
-0.5815376,0.29736868
0.36310032,-0.13907513
-0.28472555,-0.84480774
-0.38115227,-0.93655
-0.16681364,-0.5021845
-0.5766243,0.3036036
0.20624305,0.55982876
-0.67362684,-0.14887285
-0.3268745,1.6432189
0.29130456,0.66493154
-0.5898121,1.4772514
-0.37544093,0.532217
-0.3353151,0.4766966
-0.17905374,-0.3368109
-0.6857983,2.0562074
-0.57761544,-0.53128076
0.19650212,1.5298029
0.010905378,-0.9303151
0.039264813,0.40662807
0.14061838,1.2290426
0.26109862,-0.89735913
-0.3061215,0.105867825
0.22582094,-0.90953207
0.21999843,-0.016752103
0.038333222,0.535186
0.36044025,0.0916166
0.25966865,2.2889776
-0.53472203,1.0728729
-0.4472313,-0.769395
-0.25816005,-0.91071963
-0.25247824,-0.30147973
-0.64019156,-0.68982565
-0.59898937,-0.2999952
-0.6181446,-0.93655
0.28232533,3.2200577
0.24894498,0.15159051
-0.46406424,-0.4980279
-0.1998158,-0.89735913
-0.21957007,-0.8551993
0.3461657,2.463852
-0.26050687,0.3104323
-0.53448004,-0.927643
-0.16278507,0.35526428
-0.47087517,-0.121854894
-0.44448552,-0.93655
-0.64493793,-0.023877716
