prediction,target
0.47480395,1.3498812
-0.3396337,-0.7613787
-0.31040952,-0.13699682
-0.3164924,0.22730015
0.4898945,0.2560995
0.25684068,2.13548
-0.033516526,-0.46685335
-0.61140776,-0.70318615
-0.4189028,-0.93655
0.63546216,2.2414734
0.7261419,2.2889776
-0.09804918,0.4766966
-0.35725015,-0.93655
-0.14867923,-0.7741454
-0.2349014,0.19582869
-0.27618486,-0.90864134
-0.032099247,-0.93655
-0.081700265,-0.2821812
0.536436,3.111986
0.13528492,-0.93655
-0.25523087,-0.19459553
-0.08011393,-0.093352444
-0.073593974,-0.91071963
-0.27859408,0.39356446
-0.28452516,-0.13551232
-0.30397257,-0.32048136
-0.26158106,-0.89706224
0.5320007,-0.18479781
-0.48494726,-0.6040214
0.050388556,-0.37125134
-0.57216406,-0.87301326
-0.49644208,-0.9071568
-0.5440749,-0.8706381
0.09579274,0.06370795
0.29108223,-0.83560383
0.25104755,2.9041555
-0.01627234,1.1877735
-0.37370795,-0.8890459
-0.2861961,2.473353
-0.053089682,-0.30118284
0.39610854,0.15159051
0.5063352,0.32587114
-0.56779355,-0.6755744
-0.39688838,1.2676396
0.11601876,-0.42380276
-0.26832715,-0.43152216
-0.07746637,-0.47962007
0.5037729,0.66493154
-0.3575826,-0.92704916
0.022604868,0.03342409
-0.36690238,-0.93655
0.58468676,-0.5054504
0.37415513,-0.78691214
0.16667292,-0.52593654
-0.22502199,0.8689022
-0.3146143,0.3036036
-0.39417008,-0.68982565
0.17379142,-0.86529386
-0.38090292,-0.60609967
-0.20226021,-0.13848133
0.0056811497,1.275359
0.16792177,0.5325139
-0.39107564,-0.93655
-0.38017806,-0.93655
-0.52025044,-0.93655
-0.13747972,-0.92883056
-0.16859683,2.1230102
-0.21055062,0.32735562
0.38674408,1.2290426
-0.48825753,-0.5550328
-0.53750473,-0.68952876
-0.21198496,-0.9151732
0.14714925,-0.43122527
-0.21383847,-0.60223997
0.54461265,1.1868827
-0.5181418,-0.93655
0.2054554,0.43423983
0.26346037,0.8552448
0.030334173,-0.93655
-0.6216025,-0.74415845
0.23898184,0.45175695
-0.50273496,-0.9000312
-0.30102015,-0.8899366
-0.36482534,-0.37600178
-0.3461221,-0.93655
-0.37292105,0.33952856
0.40997985,-0.2863378
0.22186208,-0.93655
0.36207983,1.5998714
0.23235606,1.1675842
0.36746004,0.15159051
-0.40006122,-0.8608404
0.59626216,3.2200577
-0.5703984,-0.7895842
0.26008064,0.43780264
-0.3286723,-0.3947065
0.5290763,-0.41756785
0.071943335,-0.6987327
0.25966847,1.2432939
-0.29853493,-0.53128076
0.01051276,-0.7218909
-0.37717998,-0.121854894
-0.5027,-0.36234435
0.46867746,-0.53157765
0.572386,2.222472
0.9045384,0.55982876
0.23710485,-0.5547359
-0.1852607,0.54646826
0.5995201,0.06103584
0.030635271,-0.5517669
0.02542346,-0.5024814
0.2318504,-0.93655
0.52166647,0.40039316
0.19289783,-0.93655
-0.44287091,-0.73703283
-0.32087207,-0.06425619
0.6410978,-0.74059564
-0.18880309,-0.7527686
0.0014667828,-0.91962665
0.053986434,-0.5021845
0.4193232,0.037877597
0.04723435,-0.37689248
-0.17047094,-0.7043738
-0.49888158,-0.2999952
-0.17380144,1.1019691
0.022489285,-0.80591375
0.5732749,0.72609305
0.23636536,-0.022096314
-0.24593167,-0.23913062
-0.23012461,-0.7821617
-0.57996106,-0.13165261
-0.3807407,-0.635196
-0.5699504,-0.20825295
0.4672311,0.8000213
0.18318783,0.38168845
-0.6320447,-0.53870326
0.5087115,1.920227
-0.4701154,-0.8801389
0.41995195,1.6571732
-0.45339903,-0.7788958
0.18188097,-0.85074574
-0.030289974,-0.715656
0.37050366,1.0794047
-0.45276573,-0.4989186
0.13498767,-0.42439654
0.39645594,-0.7581128
-0.47119087,-0.37451726
-0.26517347,-0.5152481
-0.6959465,-0.67141783
-0.09845046,-0.5523607
-0.51847315,-0.74237704
-0.5532193,-0.93655
0.32421446,-0.6945761
0.4297587,1.5722597
-0.30054247,-0.7560345
-0.55024284,0.39089236
0.16090567,1.8958813
-0.07262488,1.7931536
-0.2822007,-0.6058028
-0.5179508,-0.7212971
-0.01981197,-0.019424208
0.5235139,1.6732059
-0.07532188,-0.37629867
-0.53641915,-0.5980834
0.5212694,-0.18004741
-0.12466462,-0.92883056
-0.78428876,-0.41281745
-0.4775384,-0.4980279
-0.595845,-0.6892319
-0.010668758,0.48619744
0.18871054,-0.7952253
-0.1410675,-0.69160706
-0.06486629,-0.41905233
-0.06003869,0.32408974
0.30985987,-0.10522847
-0.14844981,-0.21983208
-0.5922646,0.18721858
0.30841327,-0.51792026
-0.8263805,-0.023877716
0.359869,-0.441023
-0.84189606,-0.91071963
-0.69480395,-0.18420401
-0.67130464,-0.083257824
-0.17339376,-0.74000186
-0.5984051,-0.93655
-0.13396893,-0.6702302
0.48984277,-0.90953207
-0.6304574,-0.85638684
-0.11524318,-0.57076854
-0.554673,-0.27149278
0.47992796,0.4081126
-0.6891004,0.67354167
-0.40907198,1.3047522
-0.36138755,1.669643
0.35456395,3.1499891
0.030105647,-0.93655
-0.6836679,-0.90804756
0.021431573,-0.8982498
-0.2000623,-0.93655
-0.8653049,-0.78305244
0.018757572,1.8566904
-0.1867987,1.2967359
-0.3784678,0.18454647
-0.40575692,1.6432189
-0.6755391,-0.93655
-0.023377428,0.03342409
-0.45503178,0.75400174
-0.120267995,0.33507505
-0.6303484,-0.14887285
-0.19210799,-0.32612246
-0.8132211,-0.67112094
