tag,step,value
loss,4619,0.64208984375
loss,4666,0.685302734375
loss,4714,0.651611328125
loss,4761,0.721649169921875
loss,4809,0.677642822265625
loss,4857,0.636016845703125
loss,4904,0.624237060546875
loss,4952,0.6532226800918579
loss,5000,0.673858642578125
loss,5047,0.7095947265625
loss,5095,0.64886474609375
loss,5142,0.73907470703125
loss,5190,0.624420166015625
loss,5238,0.6456298828125
loss,5285,0.599395751953125
loss,5333,0.65289306640625
loss,5380,0.692230224609375
loss,5428,0.654296875
loss,5476,0.693511962890625
loss,5523,0.64166259765625
loss,5571,0.7274169921875
loss,5619,0.633392333984375
loss,5666,0.684234619140625
loss,5714,0.643218994140625
loss,5761,0.723297119140625
loss,5809,0.67144775390625
loss,5857,0.625518798828125
loss,5904,0.609344482421875
loss,5952,0.632519543170929
loss,6000,0.667144775390625
loss,6047,0.704803466796875
loss,6095,0.63287353515625
loss,6142,0.739654541015625
loss,6190,0.611236572265625
loss,6238,0.637451171875
loss,6285,0.586273193359375
loss,6333,0.64117431640625
loss,6380,0.686065673828125
loss,6428,0.6385955810546875
loss,6476,0.69024658203125
loss,6523,0.628875732421875
loss,6571,0.7278900146484375
loss,6619,0.62457275390625
loss,6666,0.681243896484375
loss,6714,0.63446044921875
loss,6761,0.72222900390625
loss,6809,0.661041259765625
loss,6857,0.613128662109375
loss,6904,0.5942230224609375
loss,6952,0.603271484375
loss,7000,0.658233642578125
loss,7047,0.6959991455078125
loss,7095,0.6145782470703125
loss,7142,0.736114501953125
loss,7190,0.5972442626953125
loss,7238,0.6279144287109375
loss,7285,0.5714874267578125
loss,7333,0.6266021728515625
loss,7380,0.6774139404296875
loss,7428,0.6207122802734375
loss,7476,0.6852569580078125
loss,7523,0.6163330078125
loss,7571,0.7257843017578125
loss,7619,0.61279296875
loss,7666,0.6755218505859375
loss,7714,0.6245880126953125
loss,7761,0.716888427734375
loss,7809,0.6460723876953125
loss,7857,0.5987701416015625
loss,7904,0.5795440673828125
loss,7952,0.584765613079071
loss,8000,0.646331787109375
loss,8047,0.6826324462890625
loss,8095,0.5916748046875
loss,8142,0.7293548583984375
loss,8190,0.580810546875
loss,8238,0.616668701171875
loss,8285,0.55462646484375
loss,8333,0.6053314208984375
loss,8380,0.6643524169921875
loss,8428,0.598876953125
loss,8476,0.67828369140625
loss,8523,0.6011810302734375
loss,8571,0.7189483642578125
loss,8619,0.596649169921875
loss,8666,0.6678009033203125
loss,8714,0.6106109619140625
loss,8761,0.708740234375
loss,8809,0.6187286376953125
loss,8857,0.57452392578125
loss,8904,0.5619659423828125
loss,8952,0.537109375
loss,9000,0.62799072265625
loss,9047,0.6604156494140625
loss,9095,0.56341552734375
loss,9142,0.71734619140625
loss,9190,0.5607452392578125
loss,9238,0.6026458740234375
loss,9285,0.5312957763671875
loss,9333,0.5768890380859375
loss,9380,0.645782470703125
loss,9428,0.5739288330078125
loss,9476,0.6688690185546875
loss,9523,0.5832977294921875
loss,9571,0.7053985595703125
loss,9619,0.5769500732421875
loss,9666,0.6558380126953125
loss,9714,0.5918121337890625
loss,9761,0.692657470703125
loss,9809,0.581298828125
loss,9857,0.5416717529296875
loss,9904,0.540679931640625
loss,9952,0.4884277284145355
loss,10000,0.603851318359375
loss,10047,0.6240081787109375
loss,10095,0.5303497314453125
loss,10142,0.6971435546875
loss,10190,0.53533935546875
loss,10238,0.58258056640625
loss,10285,0.4962921142578125
loss,10333,0.5374908447265625
loss,10380,0.6195068359375
loss,10428,0.5450286865234375
loss,10476,0.653594970703125
loss,10523,0.5616912841796875
loss,10571,0.6830291748046875
loss,10619,0.5527191162109375
loss,10666,0.6326904296875
loss,10714,0.56610107421875
loss,10761,0.6638641357421875
loss,10809,0.533660888671875
loss,10857,0.504302978515625
loss,10904,0.5118408203125
loss,10952,0.4400878846645355
loss,11000,0.57476806640625
loss,11047,0.5792236328125
loss,11095,0.4884490966796875
loss,11142,0.66412353515625
loss,11190,0.50140380859375
loss,11238,0.5547637939453125
loss,11285,0.4573211669921875
loss,11333,0.482696533203125
loss,11380,0.5825958251953125
loss,11428,0.50390625
loss,11476,0.625
loss,11523,0.5259857177734375
loss,11571,0.64794921875
loss,11619,0.526214599609375
loss,11666,0.60076904296875
loss,11714,0.5333709716796875
loss,11761,0.6134490966796875
loss,11809,0.4797821044921875
loss,11857,0.4622650146484375
loss,11904,0.4720611572265625
loss,11952,0.3897460997104645
loss,12000,0.541168212890625
loss,12047,0.52191162109375
loss,12095,0.431884765625
loss,12142,0.6131591796875
loss,12190,0.4618988037109375
loss,12238,0.515045166015625
loss,12285,0.41064453125
loss,12333,0.4261322021484375
loss,12380,0.5327911376953125
loss,12428,0.4598846435546875
loss,12476,0.57769775390625
loss,12523,0.48834228515625
loss,12571,0.608642578125
loss,12619,0.4800262451171875
loss,12666,0.567626953125
loss,12714,0.482421875
loss,12761,0.545318603515625
loss,12809,0.41937255859375
loss,12857,0.4151763916015625
loss,12904,0.4254913330078125
loss,12952,0.34208983182907104
loss,13000,0.5043792724609375
loss,13047,0.450592041015625
loss,13095,0.3730010986328125
loss,13142,0.5335235595703125
loss,13190,0.411376953125
loss,13238,0.469268798828125
loss,13285,0.3682861328125
loss,13333,0.3731536865234375
loss,13380,0.4610137939453125
loss,13428,0.4147491455078125
loss,13476,0.52203369140625
loss,13523,0.443634033203125
loss,13571,0.564239501953125
loss,13619,0.4283599853515625
loss,13666,0.531158447265625
loss,13714,0.4330291748046875
loss,13761,0.459716796875
loss,13809,0.3570709228515625
loss,13857,0.3660125732421875
loss,13904,0.374969482421875
loss,13952,0.2960449159145355
loss,14000,0.45806884765625
loss,14047,0.389373779296875
loss,14095,0.321685791015625
loss,14142,0.462860107421875
loss,14190,0.3502349853515625
loss,14238,0.4134521484375
loss,14285,0.32177734375
loss,14333,0.3228912353515625
loss,14380,0.391265869140625
loss,14428,0.368865966796875
loss,14476,0.4522857666015625
loss,14523,0.3918304443359375
loss,14571,0.5176467895507812
loss,14619,0.37494659423828125
loss,14666,0.4774017333984375
loss,14714,0.37628936767578125
loss,14761,0.3755645751953125
loss,14809,0.298126220703125
loss,14857,0.317840576171875
loss,14904,0.321624755859375
loss,14952,0.2557128965854645
loss,15000,0.405975341796875
loss,15047,0.33199310302734375
loss,15095,0.27407073974609375
loss,15142,0.4045867919921875
loss,15190,0.29552459716796875
loss,15238,0.3432464599609375
loss,15285,0.2757720947265625
loss,15333,0.26844024658203125
loss,15380,0.33971405029296875
loss,15428,0.314727783203125
loss,15476,0.3785247802734375
loss,15523,0.34698486328125
loss,15571,0.453155517578125
loss,15619,0.29013824462890625
loss,15666,0.42330169677734375
loss,15714,0.29956817626953125
loss,15761,0.29520416259765625
loss,15809,0.252716064453125
loss,15857,0.2772216796875
loss,15904,0.26143646240234375
loss,15952,0.21987304091453552
loss,16000,0.333038330078125
loss,16047,0.2785797119140625
loss,16095,0.23664093017578125
loss,16142,0.36206817626953125
loss,16190,0.24573516845703125
loss,16238,0.2447052001953125
loss,16285,0.22972869873046875
loss,16333,0.22827911376953125
loss,16380,0.2862091064453125
loss,16428,0.2600250244140625
loss,16476,0.30072784423828125
loss,16523,0.30699920654296875
loss,16571,0.37575531005859375
loss,16619,0.22151947021484375
loss,16666,0.32996368408203125
loss,16714,0.2510223388671875
loss,16761,0.24295806884765625
loss,16809,0.2239990234375
loss,16857,0.24356842041015625
loss,16904,0.217071533203125
loss,16952,0.19636230170726776
loss,17000,0.2643280029296875
loss,17047,0.23566436767578125
loss,17095,0.209075927734375
loss,17142,0.3287506103515625
loss,17190,0.20890045166015625
loss,17238,0.20096588134765625
loss,17285,0.1965484619140625
loss,17333,0.1954193115234375
loss,17380,0.2171173095703125
loss,17428,0.21750640869140625
loss,17476,0.223663330078125
loss,17523,0.26442718505859375
loss,17571,0.3175201416015625
loss,17619,0.184783935546875
loss,17666,0.236175537109375
loss,17714,0.2086029052734375
loss,17761,0.2097625732421875
loss,17809,0.183074951171875
loss,17857,0.1869659423828125
loss,17904,0.17608642578125
loss,17952,0.16984863579273224
loss,18000,0.2088165283203125
loss,18047,0.1962127685546875
loss,18095,0.1730499267578125
loss,18142,0.3062896728515625
loss,18190,0.17638397216796875
loss,18238,0.17171478271484375
loss,18285,0.167022705078125
loss,18333,0.1667633056640625
loss,18380,0.1783599853515625
loss,18428,0.1828765869140625
loss,18476,0.18486785888671875
loss,18523,0.21198272705078125
loss,18571,0.27231597900390625
loss,18619,0.15966796875
loss,18666,0.184478759765625
loss,18714,0.180145263671875
loss,18761,0.18848419189453125
loss,18809,0.15990447998046875
loss,18857,0.1642608642578125
loss,18904,0.15302276611328125
loss,18952,0.14399413764476776
loss,19000,0.17093658447265625
loss,19047,0.168243408203125
loss,19095,0.161865234375
loss,19142,0.28740692138671875
loss,19190,0.1533966064453125
loss,19238,0.15272140502929688
loss,19285,0.15308380126953125
loss,19333,0.1455230712890625
loss,19380,0.15219879150390625
loss,19428,0.15938949584960938
loss,19476,0.15892791748046875
loss,19523,0.15402603149414062
loss,19571,0.26216888427734375
loss,19619,0.13885116577148438
loss,19666,0.15899276733398438
loss,19714,0.15597152709960938
loss,19761,0.1591796875
loss,19809,0.13812637329101562
loss,19857,0.13871002197265625
loss,19904,0.1322784423828125
loss,19952,0.12744140625
loss,20000,0.15315628051757812
loss,20047,0.14761734008789062
loss,20095,0.13490676879882812
loss,20142,0.2745170593261719
loss,20190,0.13428878784179688
loss,20238,0.13090133666992188
loss,20285,0.12765121459960938
loss,20333,0.12944793701171875
loss,20380,0.13650131225585938
loss,20428,0.140533447265625
loss,20476,0.13884353637695312
loss,20523,0.1384124755859375
loss,20571,0.1525115966796875
loss,20619,0.12530517578125
loss,20666,0.19436264038085938
loss,20714,0.14122390747070312
loss,20761,0.133636474609375
loss,20809,0.12614059448242188
loss,20857,0.13109588623046875
loss,20904,0.12147140502929688
loss,20952,0.11423339694738388
loss,21000,0.13013076782226562
loss,21047,0.1300201416015625
loss,21095,0.12042236328125
loss,21142,0.2615203857421875
loss,21190,0.12324905395507812
loss,21238,0.12029266357421875
loss,21285,0.11414337158203125
loss,21333,0.11752700805664062
loss,21380,0.119598388671875
loss,21428,0.12723922729492188
loss,21476,0.12250900268554688
loss,21523,0.12000656127929688
loss,21571,0.11963653564453125
loss,21619,0.1116485595703125
loss,21666,0.1919403076171875
loss,21714,0.12245559692382812
loss,21761,0.12680435180664062
loss,21809,0.11164474487304688
loss,21857,0.11077880859375
loss,21904,0.10891342163085938
loss,21952,0.10498046875
loss,22000,0.17375564575195312
loss,22047,0.12294769287109375
loss,22095,0.10961532592773438
loss,22142,0.270721435546875
loss,22190,0.11074447631835938
loss,22238,0.1061553955078125
loss,22285,0.10245132446289062
loss,22333,0.10446548461914062
loss,22380,0.1134185791015625
loss,22428,0.11431884765625
loss,22476,0.11823272705078125
loss,22523,0.11691665649414062
loss,22571,0.10961151123046875
loss,22619,0.1361236572265625
loss,22666,0.11516952514648438
loss,22714,0.11126708984375
loss,22761,0.1197509765625
loss,22809,0.102386474609375
loss,22857,0.10549163818359375
loss,22904,0.1009979248046875
loss,22952,0.09487304836511612
loss,23000,0.10712432861328125
loss,23047,0.10796737670898438
loss,23095,0.0992584228515625
loss,23142,0.2576255798339844
loss,23190,0.09847640991210938
loss,23238,0.0985565185546875
loss,23285,0.09455490112304688
loss,23333,0.10097885131835938
loss,23380,0.10109329223632812
loss,23428,0.10401535034179688
loss,23476,0.10710525512695312
loss,23523,0.09875106811523438
loss,23571,0.10604095458984375
loss,23619,0.09496307373046875
loss,23666,0.10594940185546875
loss,23714,0.11228179931640625
loss,23761,0.10120773315429688
loss,23809,0.09479522705078125
loss,23857,0.09511184692382812
loss,23904,0.09235763549804688
loss,23952,0.08675537258386612
loss,24000,0.09732818603515625
loss,24047,0.09900665283203125
loss,24095,0.09154510498046875
loss,24142,0.24810409545898438
loss,24190,0.09194183349609375
loss,24238,0.09117889404296875
loss,24285,0.088623046875
loss,24333,0.09133529663085938
loss,24380,0.09149932861328125
loss,24428,0.09504318237304688
loss,24476,0.0956268310546875
loss,24523,0.09366607666015625
loss,24571,0.09308242797851562
loss,24619,0.0873565673828125
loss,24666,0.09268951416015625
loss,24714,0.09261322021484375
loss,24761,0.09268569946289062
loss,24809,0.08791351318359375
loss,24857,0.08895492553710938
loss,24904,0.08523178100585938
loss,24952,0.08100585639476776
loss,25000,0.0890655517578125
loss,25047,0.09149932861328125
loss,25095,0.08462142944335938
loss,25142,0.24401092529296875
loss,25190,0.0852813720703125
loss,25238,0.08412551879882812
loss,25285,0.08169174194335938
loss,25333,0.08373260498046875
loss,25380,0.08526229858398438
loss,25428,0.08803558349609375
loss,25476,0.0883026123046875
loss,25523,0.08536911010742188
loss,25571,0.08666229248046875
loss,25619,0.08089828491210938
loss,25666,0.085662841796875
loss,25714,0.0859222412109375
loss,25761,0.0865478515625
loss,25809,0.081573486328125
loss,25857,0.08204269409179688
loss,25904,0.07929229736328125
loss,25952,0.07581786811351776
loss,26000,0.08310317993164062
loss,26047,0.08524703979492188
loss,26095,0.07903289794921875
loss,26142,0.24134445190429688
loss,26190,0.07970046997070312
loss,26238,0.07863235473632812
loss,26285,0.07630538940429688
loss,26333,0.078094482421875
loss,26380,0.07973480224609375
loss,26428,0.08237075805664062
loss,26476,0.08238983154296875
loss,26523,0.07963180541992188
loss,26571,0.08095932006835938
loss,26619,0.07585525512695312
loss,26666,0.08006668090820312
loss,26714,0.08053207397460938
loss,26761,0.08081817626953125
loss,26809,0.07651519775390625
loss,26857,0.07693862915039062
loss,26904,0.07444000244140625
loss,26952,0.07132568210363388
loss,27000,0.07786941528320312
loss,27047,0.07989120483398438
loss,27095,0.0743865966796875
loss,27142,0.2384033203125
loss,27190,0.07503128051757812
loss,27238,0.07407760620117188
loss,27285,0.07191848754882812
loss,27333,0.073455810546875
loss,27380,0.07490158081054688
loss,27428,0.077423095703125
loss,27476,0.0773773193359375
loss,27523,0.07497787475585938
loss,27571,0.07595062255859375
loss,27619,0.07159423828125
loss,27666,0.07535552978515625
loss,27714,0.07590866088867188
loss,27761,0.07583236694335938
loss,27809,0.07222366333007812
loss,27857,0.07258987426757812
loss,27904,0.0703277587890625
loss,27952,0.06740722805261612
loss,28000,0.07342147827148438
loss,28047,0.0753631591796875
loss,28095,0.07041549682617188
loss,28142,0.23553085327148438
loss,28190,0.07102584838867188
loss,28238,0.07013511657714844
loss,28285,0.06810379028320312
loss,28333,0.0695037841796875
loss,28380,0.07079505920410156
loss,28428,0.07312393188476562
loss,28476,0.07311248779296875
loss,28523,0.07094192504882812
loss,28571,0.0717315673828125
loss,28619,0.06790542602539062
loss,28666,0.0712432861328125
loss,28714,0.07187652587890625
loss,28761,0.07159423828125
loss,28809,0.06852149963378906
loss,28857,0.06887435913085938
loss,28904,0.06675529479980469
loss,28952,0.06403808295726776
loss,29000,0.069580078125
loss,29047,0.07138824462890625
loss,29095,0.06694221496582031
loss,29142,0.2326831817626953
loss,29190,0.06753730773925781
loss,29238,0.06673049926757812
loss,29285,0.06480979919433594
loss,29333,0.06608009338378906
loss,29380,0.06720352172851562
loss,29428,0.0694580078125
loss,29476,0.06939506530761719
loss,29523,0.06744575500488281
loss,29571,0.06809043884277344
loss,29619,0.06465721130371094
loss,29666,0.06772232055664062
loss,29714,0.06837272644042969
loss,29761,0.06789779663085938
loss,29809,0.06528282165527344
loss,29857,0.065643310546875
loss,29904,0.06364631652832031
loss,29952,0.06110229343175888
loss,30000,0.06623077392578125
loss,30047,0.06799888610839844
loss,30095,0.0639190673828125
loss,30142,0.2292499542236328
loss,30190,0.06447410583496094
loss,30238,0.06373977661132812
loss,30285,0.06194305419921875
loss,30333,0.06314849853515625
loss,30380,0.064056396484375
loss,30428,0.0662384033203125
loss,30476,0.066192626953125
loss,30523,0.06448554992675781
loss,30571,0.06487464904785156
loss,30619,0.0618896484375
loss,30666,0.06464576721191406
loss,30714,0.06532859802246094
loss,30761,0.06464004516601562
loss,30809,0.06250190734863281
loss,30857,0.06287765502929688
loss,30904,0.06095314025878906
loss,30952,0.05849609524011612
loss,31000,0.06329536437988281
loss,31047,0.06500625610351562
loss,31095,0.061328887939453125
loss,31142,0.22346878051757812
loss,31190,0.06182289123535156
loss,31238,0.06115913391113281
loss,31285,0.059444427490234375
loss,31333,0.06063652038574219
loss,31380,0.06126594543457031
loss,31428,0.06345748901367188
loss,31476,0.06338310241699219
loss,31523,0.06194114685058594
loss,31571,0.06204414367675781
loss,31619,0.059482574462890625
loss,31666,0.06198692321777344
loss,31714,0.06272125244140625
loss,31761,0.06175804138183594
loss,31809,0.06005668640136719
loss,31857,0.06060218811035156
loss,31904,0.05858421325683594
loss,31952,0.05619506910443306
loss,32000,0.060695648193359375
loss,32047,0.06233787536621094
loss,32095,0.059108734130859375
loss,32142,0.20696640014648438
loss,32190,0.05958366394042969
loss,32238,0.05908966064453125
loss,32285,0.0574493408203125
loss,32333,0.05870819091796875
loss,32380,0.0587158203125
loss,32428,0.06110382080078125
loss,32476,0.06097984313964844
loss,32523,0.060283660888671875
loss,32571,0.05956840515136719
loss,32619,0.057674407958984375
loss,32666,0.06057548522949219
loss,32714,0.06081390380859375
loss,32761,0.059085845947265625
loss,32809,0.05831718444824219
loss,32857,0.059360504150390625
loss,32904,0.0568389892578125
loss,32952,0.05419921875
loss,33000,0.05840110778808594
loss,33047,0.06014442443847656
loss,33095,0.05771446228027344
loss,33142,0.08535385131835938
loss,33190,0.05782508850097656
loss,33238,0.057586669921875
loss,33285,0.055553436279296875
loss,33333,0.056976318359375
loss,33380,0.05650901794433594
loss,33428,0.058895111083984375
loss,33476,0.058757781982421875
loss,33523,0.058074951171875
loss,33571,0.057331085205078125
loss,33619,0.05564689636230469
loss,33666,0.057788848876953125
loss,33714,0.0585174560546875
loss,33761,0.05687522888183594
loss,33809,0.05620765686035156
loss,33857,0.057209014892578125
loss,33904,0.05483436584472656
loss,33952,0.0523681640625
loss,34000,0.0562744140625
loss,34047,0.05786705017089844
loss,34095,0.05573463439941406
loss,34142,0.06872940063476562
loss,34190,0.0557098388671875
loss,34238,0.05540657043457031
loss,34285,0.0533447265625
loss,34333,0.05478096008300781
loss,34380,0.05458641052246094
loss,34428,0.056797027587890625
loss,34476,0.05665779113769531
loss,34523,0.05546379089355469
loss,34571,0.05537605285644531
loss,34619,0.053493499755859375
loss,34666,0.05525398254394531
loss,34714,0.05604743957519531
loss,34761,0.05500221252441406
loss,34809,0.054046630859375
loss,34857,0.05461883544921875
loss,34904,0.05275726318359375
loss,34952,0.050689697265625
loss,35000,0.05437660217285156
loss,35047,0.0558929443359375
loss,35095,0.05354118347167969
loss,35142,0.06487274169921875
loss,35190,0.05365562438964844
loss,35238,0.05330657958984375
loss,35285,0.05140876770019531
loss,35333,0.052814483642578125
loss,35380,0.05291175842285156
loss,35428,0.054958343505859375
loss,35476,0.05485343933105469
loss,35523,0.05344390869140625
loss,35571,0.05365753173828125
loss,35619,0.05168914794921875
loss,35666,0.053394317626953125
loss,35714,0.05412483215332031
loss,35761,0.05327796936035156
loss,35809,0.052295684814453125
loss,35857,0.052700042724609375
loss,35904,0.051059722900390625
loss,35952,0.04915771633386612
loss,36000,0.05270195007324219
loss,36047,0.05414009094238281
loss,36095,0.05182838439941406
loss,36142,0.06168556213378906
loss,36190,0.05197715759277344
loss,36238,0.051654815673828125
loss,36285,0.04982566833496094
loss,36333,0.05116844177246094
loss,36380,0.05133056640625
loss,36428,0.053314208984375
loss,36476,0.05320167541503906
loss,36523,0.05179023742675781
loss,36571,0.05207633972167969
loss,36619,0.05016517639160156
loss,36666,0.05174827575683594
loss,36714,0.05253028869628906
loss,36761,0.0516815185546875
loss,36809,0.05074501037597656
loss,36857,0.05112457275390625
loss,36904,0.04958915710449219
loss,36952,0.04780273512005806
loss,37000,0.05117225646972656
loss,37047,0.052570343017578125
loss,37095,0.050334930419921875
loss,37142,0.05905914306640625
loss,37190,0.05052375793457031
loss,37238,0.05021476745605469
loss,37285,0.04842567443847656
loss,37333,0.04970359802246094
loss,37380,0.04989814758300781
loss,37428,0.05178642272949219
loss,37476,0.05171775817871094
loss,37523,0.05031585693359375
loss,37571,0.05062675476074219
loss,37619,0.04879570007324219
loss,37666,0.050312042236328125
loss,37714,0.051074981689453125
loss,37761,0.050243377685546875
loss,37809,0.049388885498046875
loss,37857,0.049724578857421875
loss,37904,0.048282623291015625
loss,37952,0.04658203199505806
loss,38000,0.04980659484863281
loss,38047,0.051181793212890625
loss,38095,0.04901123046875
loss,38142,0.05690574645996094
loss,38190,0.04920768737792969
loss,38238,0.048908233642578125
loss,38285,0.04717445373535156
loss,38333,0.048397064208984375
loss,38380,0.04861640930175781
loss,38428,0.05041313171386719
loss,38476,0.05038261413574219
loss,38523,0.04902839660644531
loss,38571,0.04931831359863281
loss,38619,0.047557830810546875
loss,38666,0.049015045166015625
loss,38714,0.04979896545410156
loss,38761,0.04894828796386719
loss,38809,0.048152923583984375
loss,38857,0.04846954345703125
loss,38904,0.04707908630371094
loss,38952,0.04545288160443306
loss,39000,0.048557281494140625
loss,39047,0.04991340637207031
loss,39095,0.047809600830078125
loss,39142,0.05509757995605469
loss,39190,0.04801750183105469
loss,39238,0.04773521423339844
loss,39285,0.04604148864746094
loss,39333,0.04720878601074219
loss,39380,0.04746818542480469
loss,39428,0.04918479919433594
loss,39476,0.049163818359375
loss,39523,0.047847747802734375
loss,39571,0.0481414794921875
loss,39619,0.04643821716308594
loss,39666,0.04785346984863281
loss,39714,0.04860877990722656
loss,39761,0.04778480529785156
loss,39809,0.04705047607421875
loss,39857,0.04733085632324219
loss,39904,0.04602622985839844
loss,39952,0.04444580152630806
loss,40000,0.04745674133300781
loss,40047,0.048755645751953125
loss,40095,0.04672813415527344
loss,40142,0.053524017333984375
loss,40190,0.046916961669921875
loss,40238,0.04665374755859375
loss,40285,0.045013427734375
loss,40333,0.04614830017089844
loss,40380,0.046417236328125
loss,40428,0.04806327819824219
loss,40476,0.048053741455078125
loss,40523,0.046779632568359375
loss,40571,0.047069549560546875
loss,40619,0.045429229736328125
loss,40666,0.0467987060546875
loss,40714,0.04753684997558594
loss,40761,0.04673957824707031
loss,40809,0.04603004455566406
loss,40857,0.046295166015625
loss,40904,0.0450286865234375
loss,40952,0.04351196438074112
loss,41000,0.046443939208984375
loss,41047,0.047718048095703125
loss,41095,0.04574012756347656
loss,41142,0.052158355712890625
loss,41190,0.04592323303222656
loss,41238,0.04567909240722656
loss,41285,0.04409027099609375
loss,41333,0.04518890380859375
loss,41380,0.045459747314453125
loss,41428,0.04706573486328125
loss,41476,0.04705619812011719
loss,41523,0.04578971862792969
loss,41571,0.046112060546875
loss,41619,0.044513702392578125
loss,41666,0.045825958251953125
loss,41714,0.046566009521484375
loss,41761,0.04576683044433594
loss,41809,0.04511070251464844
loss,41857,0.045352935791015625
loss,41904,0.044139862060546875
loss,41952,0.04267578199505806
loss,42000,0.045513153076171875
loss,42047,0.046764373779296875
loss,42095,0.04482460021972656
loss,42142,0.050933837890625
loss,42190,0.04501533508300781
loss,42238,0.04479789733886719
loss,42285,0.04323005676269531
loss,42333,0.04430580139160156
loss,42380,0.04456901550292969
loss,42428,0.046112060546875
loss,42476,0.04614830017089844
loss,42523,0.04491615295410156
loss,42571,0.04522132873535156
loss,42619,0.043659210205078125
loss,42666,0.04493141174316406
loss,42714,0.04568290710449219
loss,42761,0.04490089416503906
loss,42809,0.04425239562988281
loss,42857,0.044498443603515625
loss,42904,0.0433197021484375
loss,42952,0.041900634765625
loss,43000,0.044651031494140625
loss,43047,0.0458831787109375
loss,43095,0.0439910888671875
loss,43142,0.049808502197265625
loss,43190,0.044185638427734375
loss,43238,0.043975830078125
loss,43285,0.04245185852050781
loss,43333,0.04347991943359375
loss,43380,0.043758392333984375
loss,43428,0.045253753662109375
loss,43476,0.045307159423828125
loss,43523,0.044086456298828125
loss,43571,0.04439735412597656
loss,43619,0.0428924560546875
loss,43666,0.044116973876953125
loss,43714,0.04486274719238281
loss,43761,0.04406547546386719
loss,43809,0.0434722900390625
loss,43857,0.04368400573730469
loss,43904,0.042560577392578125
loss,43952,0.04117431491613388
loss,44000,0.04386329650878906
loss,44047,0.04507255554199219
loss,44095,0.043224334716796875
loss,44142,0.04878997802734375
loss,44190,0.04341697692871094
loss,44238,0.04322242736816406
loss,44285,0.04172325134277344
loss,44333,0.0427398681640625
loss,44380,0.04301261901855469
loss,44428,0.0444488525390625
loss,44476,0.044525146484375
loss,44523,0.0433349609375
loss,44571,0.04363822937011719
loss,44619,0.04217338562011719
loss,44666,0.04335212707519531
loss,44714,0.04409980773925781
loss,44761,0.04329872131347656
loss,44809,0.0427398681640625
loss,44857,0.04297637939453125
loss,44904,0.04186058044433594
loss,44952,0.04049072414636612
loss,45000,0.043109893798828125
loss,45047,0.04431343078613281
loss,45095,0.04250335693359375
loss,45142,0.0478515625
loss,45190,0.042713165283203125
loss,45238,0.04252815246582031
loss,45285,0.04104804992675781
loss,45333,0.04203987121582031
loss,45380,0.04229736328125
loss,45428,0.04370307922363281
loss,45476,0.04377555847167969
